pressure	temperature	Kzz	H2Oaer	CO2aer	H2SO4aer	NH3aer	N2Oaer	C2H2aer	C2H4aer	C2H6aer	CH3CNaer	HCCCNaer	HCNaer	CH4aer	He	H	H2	H2O	OH	O	O2	CO	CO2	HCO	H2CO	C	CH	CH2	CH3	CH4	S	S2	H2S	HS	SO	SO2	CS	CS2	OCS	CN	HCN	N	N2	NH	NH2	NH3	C2	C2H	C2H2	C2H4	NO	HNO	HO2	HNCO	N2O	H2O2	O3	NO2	NO3	SO3	HNO2	HNO3	H2SO4	N2H4	C2H6	CH3OH	CH2CO	CH3CHO	C3H4	C3H6	C4H2	C4H4	HCS	C2H3	C2H5	NCO	1CH2	HCCO	NNH	HSO	CH3O	H2COH	H2CN	N2H2	C4H	HCNOH	C2H2OH	CH3CO	CH2CHO	C2H3OH	C2H4OH	CH3O2	HSO3	O1D	N2H3	NH2CO	HS4	C4H3	CH2N2	N2D	CH2CN	CH3CN	HCCCN	
3.679976e+01	3.972760e+02	2.214055e+11	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.171198e-77	1.374797e-01	9.681256e-11	7.882254e-01	5.404727e-03	2.210840e-16	2.454776e-14	1.260251e-12	5.498965e-02	4.440031e-04	3.932506e-12	2.179338e-08	8.104104e-14	4.324183e-23	2.543307e-16	2.344647e-09	5.830023e-03	6.847631e-08	2.562099e-07	2.115782e-03	4.274624e-07	1.986651e-09	1.460622e-12	4.155162e-11	3.169902e-08	4.919593e-06	3.038433e-20	1.823371e-05	8.599179e-12	5.419636e-03	1.636980e-10	3.496678e-10	6.709146e-05	6.406723e-30	3.257698e-28	3.152661e-12	2.325322e-09	1.278400e-11	6.535255e-11	1.171583e-17	1.271025e-09	5.549295e-14	3.861478e-19	1.484990e-25	6.782400e-23	2.546466e-32	6.504871e-24	1.838728e-22	9.734164e-33	2.207255e-26	2.395433e-16	5.363315e-09	1.822809e-08	4.954908e-12	9.838002e-12	8.285980e-21	7.792770e-17	4.122130e-22	2.685603e-18	1.637547e-11	2.469966e-16	5.869079e-15	7.365461e-14	4.440961e-22	2.018681e-24	1.486549e-18	2.975379e-11	2.867880e-14	5.895760e-12	4.879209e-12	8.364136e-12	6.090751e-39	3.038101e-22	4.552202e-31	1.302534e-15	1.015283e-17	3.281681e-14	9.101507e-19	2.932630e-22	8.857673e-29	1.253438e-34	5.124550e-20	1.017255e-14	4.604133e-17	5.296132e-24	1.350535e-19	4.731908e-35	5.851612e-15	2.666981e-09	1.542257e-16	
2.770239e+01	3.972760e+02	2.551867e+11	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.154446e-77	1.374797e-01	1.474510e-10	7.882254e-01	5.404724e-03	1.909898e-15	2.166815e-13	1.509688e-12	5.498964e-02	4.440047e-04	6.660382e-12	2.184864e-08	1.837226e-13	1.276663e-22	4.324829e-16	4.884838e-09	5.830019e-03	8.882076e-08	2.699883e-07	2.115665e-03	4.954085e-07	2.352591e-09	1.728730e-12	4.931758e-11	3.169902e-08	4.919314e-06	6.831427e-20	1.823371e-05	1.019911e-11	5.419635e-03	2.183847e-10	5.332599e-10	6.709120e-05	3.687506e-28	6.851283e-28	3.739927e-12	2.753007e-09	1.510817e-11	7.060070e-11	1.619175e-17	1.270646e-09	6.109232e-14	4.323937e-19	2.090687e-25	1.050310e-22	3.039372e-32	7.770652e-24	2.188812e-22	1.161264e-32	2.188007e-26	2.652816e-16	5.371225e-09	1.822826e-08	4.955061e-12	9.836256e-12	9.843878e-21	8.817242e-17	4.803332e-22	2.685512e-18	2.166788e-11	1.734054e-15	7.182614e-15	9.850167e-14	7.547835e-22	4.261211e-24	2.688669e-18	3.930815e-11	4.600432e-14	7.213179e-12	5.676598e-12	9.640503e-12	4.158689e-37	1.346621e-21	3.502415e-30	2.013238e-15	1.106342e-17	3.281637e-14	1.105798e-18	3.304963e-22	7.168584e-28	2.211759e-34	5.860437e-20	1.024612e-14	4.604132e-17	1.302108e-23	1.616349e-19	1.157742e-34	6.420089e-15	2.666975e-09	1.740488e-16	
2.087472e+01	3.972760e+02	2.939766e+11	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.132634e-77	1.374797e-01	2.256778e-10	7.882255e-01	5.404720e-03	1.249753e-14	1.422956e-12	1.801146e-12	5.498962e-02	4.440066e-04	1.154899e-11	2.191474e-08	3.554581e-13	3.198373e-22	6.283637e-16	9.183680e-09	5.830012e-03	1.127839e-07	2.825751e-07	2.115537e-03	5.741555e-07	2.775860e-09	2.039324e-12	5.814636e-11	3.169862e-08	4.919074e-06	1.484679e-19	1.823370e-05	1.202519e-11	5.419634e-03	2.839201e-10	7.750174e-10	6.709087e-05	1.413025e-26	1.523003e-27	4.420406e-12	3.248405e-09	1.775168e-11	7.529610e-11	2.178464e-17	1.270313e-09	6.638514e-14	4.859741e-19	2.875316e-25	1.597837e-22	3.611755e-32	9.238287e-24	2.594804e-22	1.379428e-32	2.171524e-26	2.885329e-16	5.379851e-09	1.822845e-08	4.955248e-12	9.834700e-12	1.165491e-20	9.938989e-17	5.589357e-22	2.685404e-18	2.836949e-11	9.083127e-15	8.699104e-15	1.283506e-13	1.100184e-21	1.507157e-23	4.607519e-18	5.106174e-11	6.955731e-14	8.746094e-12	6.539351e-12	1.097424e-11	1.883539e-35	4.607302e-21	2.036562e-29	2.805221e-15	1.206017e-17	3.281588e-14	1.333016e-18	3.644801e-22	4.365473e-27	4.050976e-34	6.683278e-20	1.029630e-14	4.604130e-17	2.793877e-23	1.926816e-19	2.635549e-34	7.042947e-15	2.666968e-09	1.970313e-16	
1.574536e+01	3.972760e+02	3.384961e+11	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.104422e-77	1.374797e-01	3.478030e-10	7.882255e-01	5.404716e-03	6.236329e-14	7.103563e-12	2.140856e-12	5.498961e-02	4.440088e-04	1.985667e-11	2.199301e-08	6.134375e-13	7.093323e-22	8.166704e-16	1.587336e-08	5.830003e-03	1.400254e-07	2.938704e-07	2.115394e-03	6.661950e-07	3.264620e-09	2.398710e-12	6.814973e-11	3.169773e-08	4.918868e-06	3.022319e-19	1.823370e-05	1.408177e-11	5.419633e-03	3.616490e-10	1.082905e-09	6.709046e-05	3.636368e-25	4.433588e-27	5.207884e-12	3.821539e-09	2.074529e-11	7.955712e-11	2.851542e-17	1.270021e-09	7.131338e-14	5.479759e-19	3.864916e-25	2.372937e-22	4.272834e-32	1.092594e-23	3.064039e-22	1.632082e-32	2.157386e-26	3.086520e-16	5.388893e-09	1.822867e-08	4.955474e-12	9.833305e-12	1.375655e-20	1.114107e-16	6.493270e-22	2.685272e-18	3.675602e-11	3.681897e-14	1.044407e-14	1.636857e-13	1.458737e-21	6.937247e-23	7.540366e-18	6.530691e-11	1.002417e-13	1.052552e-11	7.448072e-12	1.233815e-11	5.710812e-34	1.261012e-20	9.010706e-29	3.592773e-15	1.315514e-17	3.281534e-14	1.596092e-18	3.938764e-22	2.052726e-26	8.235376e-34	7.604874e-20	1.032952e-14	4.604128e-17	5.349154e-23	2.288780e-19	5.599120e-34	7.727772e-15	2.666961e-09	2.236410e-16	
1.188807e+01	3.972760e+02	3.895667e+11	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.068228e-77	1.374797e-01	5.397205e-10	7.882256e-01	5.404711e-03	2.448780e-13	2.788324e-11	2.535856e-12	5.498959e-02	4.440113e-04	3.324733e-11	2.208501e-08	9.739584e-13	1.439020e-21	1.027640e-15	2.561221e-08	5.829991e-03	1.699788e-07	3.038319e-07	2.115235e-03	7.744503e-07	3.827459e-09	2.814095e-12	7.945601e-11	3.169625e-08	4.918690e-06	5.755265e-19	1.823369e-05	1.636381e-11	5.419631e-03	4.531741e-10	1.465101e-09	6.708995e-05	6.376037e-24	2.855362e-26	6.118131e-12	4.483891e-09	2.412461e-11	8.351584e-11	3.632807e-17	1.269762e-09	7.584198e-14	6.196468e-19	5.071681e-25	3.412805e-22	5.027104e-32	1.283609e-23	3.603493e-22	1.923291e-32	2.145242e-26	3.254074e-16	5.397957e-09	1.822891e-08	4.955746e-12	9.832044e-12	1.619180e-20	1.240164e-16	7.528189e-22	2.685111e-18	4.713033e-11	1.198405e-13	1.244612e-14	2.050148e-13	2.001123e-21	2.989854e-22	1.185858e-17	8.227557e-11	1.389381e-13	1.258746e-11	8.378993e-12	1.370541e-11	1.176385e-32	2.865687e-20	3.131241e-28	4.301707e-15	1.436169e-17	3.281475e-14	1.899515e-18	4.180101e-22	7.716060e-26	1.521689e-33	8.638235e-20	1.035098e-14	4.604125e-17	9.314486e-23	2.710096e-19	1.118883e-33	8.482961e-15	2.666952e-09	2.544144e-16	
8.984509e+00	3.972760e+02	4.481242e+11	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.022248e-77	1.374796e-01	8.437965e-10	7.882256e-01	5.404705e-03	7.830621e-13	8.910492e-11	2.994058e-12	5.498957e-02	4.440142e-04	5.375412e-11	2.219244e-08	1.453651e-12	2.856317e-21	2.410335e-15	3.906280e-08	5.829974e-03	2.019415e-07	3.124704e-07	2.115057e-03	9.021709e-07	4.472390e-09	3.293681e-12	9.221259e-11	3.169411e-08	4.918533e-06	1.033982e-18	1.823369e-05	1.885805e-11	5.419629e-03	5.603836e-10	1.930381e-09	6.708935e-05	7.765856e-23	2.802247e-25	7.169082e-12	5.248602e-09	2.792818e-11	8.730320e-11	4.508754e-17	1.269532e-09	7.995471e-14	7.024172e-19	6.482011e-25	4.717190e-22	5.867022e-32	1.494317e-23	4.218965e-22	2.256206e-32	2.134797e-26	3.389030e-16	5.406636e-09	1.822919e-08	4.956069e-12	9.830895e-12	1.900992e-20	1.369608e-16	8.706687e-22	2.684918e-18	5.982235e-11	3.243447e-13	1.473636e-14	2.528498e-13	5.193789e-21	1.096816e-21	1.801440e-17	1.020493e-10	1.865517e-13	1.497358e-11	9.306714e-12	1.505155e-11	1.679001e-31	5.602537e-20	8.847241e-28	4.888365e-15	1.569470e-17	3.281409e-14	2.247733e-18	4.368092e-22	2.396270e-25	3.472771e-33	9.797382e-20	1.036458e-14	4.604122e-17	1.498452e-22	3.199755e-19	2.124588e-33	9.317774e-15	2.666941e-09	2.899668e-16	
6.796720e+00	3.972760e+02	5.152340e+11	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	9.645609e-78	1.374796e-01	1.338805e-09	7.882257e-01	5.404699e-03	2.106776e-12	2.395086e-10	3.524285e-12	5.498954e-02	4.440176e-04	8.364175e-11	2.231703e-08	2.070537e-12	8.770686e-21	2.338474e-14	5.688686e-08	5.829952e-03	2.351694e-07	3.198393e-07	2.114856e-03	1.052829e-06	5.205217e-09	3.846747e-12	1.065882e-10	3.169124e-08	4.918393e-06	1.770174e-18	1.823368e-05	2.154518e-11	5.419627e-03	6.854806e-10	2.488503e-09	6.708863e-05	6.733756e-22	2.356939e-24	8.380992e-12	6.130704e-09	3.219122e-11	9.103718e-11	5.458778e-17	1.269326e-09	8.364990e-14	7.979261e-19	8.049784e-25	6.234226e-22	6.765767e-32	1.718741e-23	4.914834e-22	2.632275e-32	2.125804e-26	3.494626e-16	5.414585e-09	1.822950e-08	4.956453e-12	9.829835e-12	2.226738e-20	1.499912e-16	1.003954e-21	2.684688e-18	7.519107e-11	7.532206e-13	1.734793e-14	3.076867e-13	4.447696e-20	3.423025e-21	2.654969e-17	1.244656e-10	2.440654e-13	1.773203e-11	1.020694e-11	1.635562e-11	1.702075e-30	9.729078e-20	2.100309e-27	5.344516e-15	1.717061e-17	3.281337e-14	2.645096e-18	4.506405e-22	6.329254e-25	1.143907e-31	1.109729e-19	1.037309e-14	4.604119e-17	2.255992e-22	3.768048e-19	3.882033e-33	1.024238e-14	2.666930e-09	3.310033e-16	
5.146647e+00	3.972760e+02	5.921083e+11	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	8.933311e-78	1.374796e-01	2.209192e-09	7.882258e-01	5.404691e-03	4.912100e-12	5.574618e-10	4.136299e-12	5.498951e-02	4.440214e-04	1.251582e-10	2.246028e-08	2.844739e-12	8.429193e-20	2.633370e-13	7.975419e-08	5.829925e-03	2.689551e-07	3.260244e-07	2.114631e-03	1.229996e-06	6.027643e-09	4.483744e-12	1.227761e-10	3.168756e-08	4.918264e-06	2.916280e-18	1.823367e-05	2.440241e-11	5.419625e-03	8.310177e-10	3.150545e-09	6.708778e-05	4.281833e-21	1.518590e-23	9.776567e-12	7.147390e-09	3.693609e-11	9.481300e-11	6.456952e-17	1.269141e-09	8.693673e-14	9.080503e-19	9.700878e-25	7.865718e-22	7.676550e-32	1.948132e-23	5.694832e-22	3.051232e-32	2.118056e-26	3.575196e-16	5.421577e-09	1.822986e-08	4.956906e-12	9.828848e-12	2.602882e-20	1.628675e-16	1.153371e-21	2.684422e-18	9.362873e-11	1.542238e-12	2.031610e-14	3.700069e-13	4.695854e-19	9.278359e-21	3.811185e-17	1.490713e-10	3.125894e-13	2.091843e-11	1.105866e-11	1.760077e-11	1.262647e-29	1.542392e-19	4.315848e-27	5.690113e-15	1.880713e-17	3.281256e-14	3.096147e-18	4.601223e-22	1.457816e-24	4.040055e-30	1.255374e-19	1.037839e-14	4.604115e-17	3.213166e-22	4.426730e-19	6.956475e-33	1.126768e-14	2.666916e-09	3.783311e-16	
3.900921e+00	3.972760e+02	6.801262e+11	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	8.071832e-78	1.374796e-01	3.960227e-09	7.882258e-01	5.404682e-03	1.020888e-11	1.151928e-09	4.840887e-12	5.498948e-02	4.440258e-04	1.802160e-10	2.262316e-08	3.798931e-12	1.163122e-18	2.215099e-12	1.083597e-07	5.829891e-03	3.026797e-07	3.311323e-07	2.114378e-03	1.437121e-06	6.935741e-09	5.216432e-12	1.409988e-10	3.168303e-08	4.918142e-06	4.794955e-18	1.823366e-05	2.740596e-11	5.419622e-03	9.999351e-10	3.929118e-09	6.708679e-05	2.064830e-20	7.715173e-23	1.138113e-11	8.318335e-09	4.216233e-11	9.869576e-11	7.474543e-17	1.268975e-09	8.983236e-14	1.034937e-18	1.134813e-24	9.490732e-22	8.542123e-32	2.172691e-23	6.563643e-22	3.512296e-32	2.111379e-26	3.635323e-16	5.427508e-09	1.823026e-08	4.957438e-12	9.827916e-12	3.036823e-20	1.753773e-16	1.319016e-21	2.684118e-18	1.155661e-10	2.848669e-12	2.367907e-14	4.403126e-13	3.878995e-18	2.237720e-20	5.348866e-17	1.751554e-10	3.934068e-13	2.459709e-11	1.184551e-11	1.877423e-11	7.089103e-29	2.282831e-19	7.896701e-27	5.960248e-15	2.062151e-17	3.281167e-14	3.606210e-18	4.659672e-22	2.991657e-24	2.620050e-28	1.418278e-19	1.038175e-14	4.604111e-17	4.369627e-22	5.189195e-19	1.261998e-32	1.240421e-14	2.666901e-09	4.328742e-16	
2.959549e+00	3.972760e+02	7.808553e+11	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	7.057905e-78	1.374795e-01	7.915824e-09	7.882259e-01	5.404672e-03	1.951053e-11	2.158004e-09	5.650038e-12	5.498944e-02	4.440309e-04	2.500881e-10	2.280581e-08	4.958671e-12	1.434631e-17	1.378043e-11	1.434414e-07	5.829850e-03	3.358376e-07	3.352816e-07	2.114095e-03	1.677063e-06	7.919347e-09	6.058072e-12	1.615098e-10	3.167759e-08	4.918024e-06	1.225385e-17	1.823365e-05	3.053285e-11	5.419619e-03	1.195601e-09	4.838251e-09	6.708564e-05	7.824123e-20	3.257180e-22	1.322282e-11	9.666053e-09	4.783987e-11	1.027168e-10	8.482892e-17	1.268825e-09	9.235988e-14	1.181042e-18	1.290985e-24	1.099565e-21	9.310404e-32	2.383591e-23	7.528600e-22	4.016014e-32	2.105627e-26	3.679303e-16	5.432381e-09	1.823072e-08	4.958060e-12	9.827024e-12	3.537019e-20	1.873472e-16	1.500233e-21	2.683778e-18	1.414720e-10	4.837691e-12	2.747919e-14	5.191939e-13	2.399970e-17	4.933774e-20	7.367755e-17	2.018536e-10	4.880147e-13	2.884290e-11	1.255641e-11	1.986702e-11	3.121457e-28	3.209456e-19	1.327340e-26	6.192585e-15	2.262607e-17	3.281068e-14	4.182080e-18	4.688798e-22	5.571387e-24	2.626233e-25	1.599911e-19	1.038395e-14	4.604106e-17	5.719430e-22	6.070611e-19	2.413691e-32	1.365953e-14	2.666883e-09	4.956893e-16	
2.247488e+00	3.972760e+02	8.960683e+11	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	5.906898e-78	1.374795e-01	1.701242e-08	7.882260e-01	5.404660e-03	3.556833e-11	3.729237e-09	6.577244e-12	5.498940e-02	4.440366e-04	3.352120e-10	2.300737e-08	6.352714e-12	1.462885e-16	6.533587e-11	1.857881e-07	5.829801e-03	3.680375e-07	3.385952e-07	2.113779e-03	1.951328e-06	8.962609e-09	7.023667e-12	1.845813e-10	3.167118e-08	4.917906e-06	1.245051e-16	1.823364e-05	3.376173e-11	5.419615e-03	1.421830e-09	5.892310e-09	6.708430e-05	2.412891e-19	1.187400e-21	1.533272e-11	1.121628e-08	5.390770e-11	1.068750e-10	9.456167e-17	1.268688e-09	9.454670e-14	1.349173e-18	1.432447e-24	1.229775e-21	9.947628e-32	2.574469e-23	8.600614e-22	4.565580e-32	2.100676e-26	3.710870e-16	5.436278e-09	1.823124e-08	4.958787e-12	9.826161e-12	4.113137e-20	1.986496e-16	1.695536e-21	2.683406e-18	1.718303e-10	7.671984e-12	3.176396e-14	6.074101e-13	1.135724e-16	1.034442e-19	9.998382e-17	2.282843e-10	5.981541e-13	3.374405e-11	1.318549e-11	2.087345e-11	1.116493e-27	4.340661e-19	2.126377e-26	6.418856e-15	2.482077e-17	3.280960e-14	4.832547e-18	4.695053e-22	9.563913e-24	6.929078e-23	1.801326e-19	1.038546e-14	4.604101e-17	7.255717e-22	7.087988e-19	4.969725e-32	1.503364e-14	2.666863e-09	5.679843e-16	
1.708364e+00	3.972760e+02	1.027781e+12	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	4.661667e-78	1.374795e-01	3.659284e-08	7.882261e-01	5.404646e-03	6.447549e-11	6.029637e-09	7.637895e-12	5.498935e-02	4.440432e-04	4.351545e-10	2.322602e-08	8.013365e-12	1.178457e-15	2.444071e-10	2.362295e-07	5.829743e-03	3.989861e-07	3.411955e-07	2.113432e-03	2.259251e-06	1.004558e-08	8.130181e-12	2.104592e-10	3.166376e-08	4.917786e-06	1.781743e-15	1.823363e-05	3.707259e-11	5.419611e-03	1.682854e-09	7.103002e-09	6.708278e-05	6.257994e-19	3.805362e-21	1.774462e-11	1.299834e-08	6.027823e-11	1.111416e-10	1.037354e-16	1.268563e-09	9.642334e-14	1.542538e-18	1.555719e-24	1.335569e-21	1.044314e-31	2.742025e-23	9.794026e-22	5.166924e-32	2.096424e-26	3.733106e-16	5.439323e-09	1.823183e-08	4.959634e-12	9.825314e-12	4.776215e-20	2.092045e-16	1.902584e-21	2.683005e-18	2.070655e-10	1.150739e-11	3.658671e-14	7.059658e-13	4.245433e-16	2.192490e-19	1.340853e-16	2.536720e-10	7.258200e-13	3.940584e-11	1.373174e-11	2.179063e-11	3.352239e-27	5.697051e-19	3.384794e-26	6.661114e-15	2.718548e-17	3.280843e-14	5.568620e-18	4.684168e-22	1.533374e-23	5.218265e-21	2.022812e-19	1.038654e-14	4.604094e-17	8.974797e-22	8.260250e-19	1.080117e-31	1.651424e-14	2.666839e-09	6.511394e-16	
1.299789e+00	3.972760e+02	1.178300e+12	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	3.399127e-78	1.374794e-01	7.469416e-08	7.882262e-01	5.404629e-03	1.231670e-10	9.227527e-09	8.849688e-12	5.498930e-02	4.440507e-04	5.487321e-10	2.345917e-08	9.976888e-12	7.357040e-15	7.466518e-10	2.956071e-07	5.829674e-03	4.284636e-07	3.432005e-07	2.113057e-03	2.597572e-06	1.114650e-08	9.396655e-12	2.392708e-10	3.165531e-08	4.917663e-06	1.937282e-14	1.823361e-05	4.044549e-11	5.419607e-03	1.983214e-09	8.473805e-09	6.708104e-05	1.405489e-18	1.082792e-20	2.049422e-11	1.504545e-08	6.684598e-11	1.154692e-10	1.122042e-16	1.268448e-09	9.802223e-14	1.764799e-18	1.659928e-24	1.416732e-21	1.080601e-31	2.885802e-23	1.112562e-21	5.827824e-32	2.092782e-26	3.748474e-16	5.441660e-09	1.823250e-08	4.960619e-12	9.824475e-12	5.538840e-20	2.189767e-16	2.118168e-21	2.682579e-18	2.474089e-10	1.649437e-11	4.200738e-14	8.161670e-13	1.296632e-15	4.977624e-19	1.779544e-16	2.774269e-10	8.732488e-13	4.595484e-11	1.419827e-11	2.261808e-11	8.699099e-27	7.299256e-19	5.677014e-26	6.931688e-15	2.967672e-17	3.280721e-14	6.403445e-18	4.661171e-22	2.321691e-23	1.507531e-19	2.263664e-19	1.038733e-14	4.604087e-17	1.087880e-21	9.608477e-19	3.674022e-31	1.807476e-14	2.666813e-09	7.467291e-16	
9.898566e-01	3.972760e+02	1.322002e+12	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	2.227190e-78	1.374794e-01	1.422187e-07	7.882262e-01	5.404609e-03	2.710431e-10	1.353754e-08	1.024764e-11	5.498924e-02	4.440593e-04	6.755633e-10	2.370637e-08	1.230853e-11	3.639239e-14	1.936156e-09	3.654837e-07	5.829593e-03	4.566011e-07	3.447373e-07	2.112656e-03	2.964597e-06	1.225594e-08	1.085935e-11	2.712398e-10	3.164580e-08	4.917534e-06	1.546909e-13	1.823360e-05	4.389572e-11	5.419601e-03	2.331301e-09	1.000891e-08	6.707909e-05	2.818078e-18	2.780972e-20	2.365113e-11	1.741976e-08	7.356966e-11	1.198469e-10	1.199687e-16	1.268340e-09	9.939107e-14	2.022842e-18	1.747169e-24	1.476590e-21	1.106016e-31	3.008784e-23	1.262834e-21	6.563920e-32	2.089645e-26	3.759005e-16	5.443447e-09	1.823327e-08	4.961774e-12	9.823628e-12	6.424660e-20	2.280658e-16	2.340591e-21	2.682127e-18	2.932231e-10	2.284871e-11	4.815722e-14	9.409685e-13	3.362471e-15	1.224379e-18	2.341938e-16	2.994084e-10	1.044705e-12	5.362315e-11	1.459556e-11	2.336536e-11	2.014194e-26	9.184061e-19	1.098794e-25	7.238512e-15	3.225925e-17	3.280593e-14	7.361731e-18	4.630080e-22	3.360986e-23	2.103454e-18	2.524923e-19	1.038792e-14	4.604079e-17	1.299870e-21	1.117293e-18	2.877598e-29	1.969401e-14	2.666782e-09	8.577080e-16	
7.545304e-01	3.972760e+02	1.341641e+12	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.262608e-78	1.374793e-01	2.581451e-07	7.882263e-01	5.404585e-03	7.317945e-10	1.950962e-08	1.195944e-11	5.498916e-02	4.440698e-04	8.224313e-10	2.398061e-08	1.523470e-11	1.546870e-13	4.523132e-09	4.519907e-07	5.829492e-03	4.848873e-07	3.459707e-07	2.112208e-03	3.378010e-06	1.342301e-08	1.264913e-11	3.081298e-10	3.163480e-08	4.917388e-06	9.743921e-13	1.823357e-05	4.761812e-11	5.419595e-03	2.758126e-09	1.178213e-08	6.707680e-05	5.283158e-18	6.676827e-20	2.748465e-11	2.034161e-08	8.076057e-11	1.244868e-10	1.274203e-16	1.268231e-09	1.006304e-13	2.340925e-18	1.823975e-24	1.521601e-21	1.123959e-31	3.119931e-23	1.442401e-21	7.432535e-32	2.086794e-26	3.766531e-16	5.444887e-09	1.823420e-08	4.963208e-12	9.822715e-12	7.516975e-20	2.370098e-16	2.579114e-21	2.681624e-18	3.471926e-10	3.124447e-11	5.555484e-14	1.091544e-12	7.858405e-15	3.296749e-18	3.093411e-16	3.206376e-10	1.255835e-12	6.317811e-11	1.495119e-11	2.407569e-11	4.392283e-26	1.149847e-18	2.631823e-25	7.603070e-15	3.502311e-17	3.280457e-14	8.528847e-18	4.592207e-22	4.760222e-23	1.688871e-17	2.821808e-19	1.038837e-14	4.604068e-17	1.549861e-21	1.309908e-18	4.267762e-27	2.142953e-14	2.666745e-09	9.944643e-16	
5.756841e-01	3.972760e+02	1.341641e+12	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	5.885729e-79	1.374792e-01	4.543361e-07	7.882263e-01	5.404551e-03	2.277400e-09	2.806128e-08	1.417439e-11	5.498906e-02	4.440832e-04	9.982123e-10	2.429716e-08	1.910682e-11	5.959414e-13	9.876834e-09	5.643878e-07	5.829359e-03	5.145879e-07	3.470004e-07	2.111689e-03	3.859708e-06	1.469708e-08	1.495380e-11	3.518744e-10	3.162184e-08	4.917214e-06	5.145501e-12	1.823354e-05	5.181989e-11	5.419586e-03	3.310008e-09	1.387310e-08	6.707406e-05	9.521226e-18	1.548001e-19	3.238109e-11	2.414145e-08	8.874366e-11	1.296023e-10	1.348571e-16	1.268115e-09	1.018083e-13	2.755733e-18	1.894873e-24	1.555845e-21	1.136534e-31	3.225620e-23	1.666944e-21	8.503412e-32	2.084079e-26	3.772076e-16	5.446094e-09	1.823538e-08	4.965085e-12	9.821668e-12	8.941834e-20	2.462585e-16	2.843288e-21	2.681039e-18	4.124932e-10	4.275341e-11	6.492591e-14	1.284421e-12	1.717798e-14	9.944871e-18	4.133982e-16	3.419368e-10	1.530272e-12	7.580531e-11	1.528394e-11	2.478080e-11	9.336611e-26	1.443290e-18	7.366318e-25	8.050462e-15	3.805374e-17	3.280307e-14	1.002302e-17	4.547717e-22	6.682732e-23	8.901520e-17	3.173449e-19	1.038872e-14	4.604055e-17	1.860385e-21	1.560769e-18	4.883218e-25	2.333652e-14	2.666696e-09	1.172537e-15	
